Model apnet

{'filename': 'apnet', 'vae_name': 'VAE_push_v1', 'model_module': 'APN_MLP', 'model_class': 'APNet', 'device': 'cpu', 'shared_imgnet_dims': [64, 64], 'separated_imgnet_dims': [64, 16], 'shared_reprnet_dims': [32, 16, 5], 'dropout': None, 'weight_init': 'normal_init', 'epochs': 150, 'batch_size': 64, 'lr_schedule': [], 'snapshot': 20, 'console_print': 5, 'optim_type': 'Adam', 'random_seed': 98765, 'num_workers': 4, 'exp_name': 'APN_push_L1_seed98765', 'exp_dir': './models/APN_push_L1_seed98765', 'num_parameters': 6853}

*- Model path: ./models/APN_push_L1_seed98765/apnet_model.pt
*- Training dataset: action_VAE_push_v1
*- Number of training examples: 9156
*- Model parameters/Training examples ratio: 0.7484709480122325
*- Number of testing examples: 2289
*- Learning rate schedule: []
*- Average epoch time 0.30478
*- Training time: 184.33821
*- Best model performance at epoch· 149
*- Train/validation model_loss
   Epoch 55 [0:00:00.316401] 0.000/0.000
   Epoch 56 [0:00:00.311070] 0.000/0.000
   Epoch 57 [0:00:00.313297] 0.000/0.000
   Epoch 58 [0:00:00.314618] 0.000/0.000
   Epoch 59 [0:00:00.318294] 0.000/0.000
   Epoch 60 [0:00:00.317573] 0.000/0.000
   Epoch 61 [0:00:00.314110] 0.000/0.000
   Epoch 62 [0:00:00.318962] 0.000/0.000
   Epoch 63 [0:00:00.323394] 0.000/0.000
   Epoch 64 [0:00:00.311607] 0.000/0.000
   Epoch 65 [0:00:00.313480] 0.000/0.000
   Epoch 66 [0:00:00.317500] 0.000/0.000
   Epoch 67 [0:00:00.314339] 0.000/0.000
   Epoch 68 [0:00:00.320270] 0.000/0.000
   Epoch 69 [0:00:00.314134] 0.000/0.000
   Epoch 70 [0:00:00.314559] 0.000/0.000
   Epoch 71 [0:00:00.313958] 0.000/0.000
   Epoch 72 [0:00:00.316415] 0.000/0.000
   Epoch 73 [0:00:00.314411] 0.000/0.000
   Epoch 74 [0:00:00.314576] 0.000/0.000
   Epoch 75 [0:00:00.318778] 0.000/0.000
   Epoch 76 [0:00:00.312342] 0.000/0.000
   Epoch 77 [0:00:00.287737] 0.000/0.000
   Epoch 78 [0:00:00.277607] 0.000/0.000
   Epoch 79 [0:00:00.276158] 0.000/0.000
   Epoch 80 [0:00:00.276251] 0.000/0.000
   Epoch 81 [0:00:00.277513] 0.000/0.000
   Epoch 82 [0:00:00.276574] 0.000/0.000
   Epoch 83 [0:00:00.277107] 0.000/0.000
   Epoch 84 [0:00:00.276536] 0.000/0.000
   Epoch 85 [0:00:00.276256] 0.000/0.000
   Epoch 86 [0:00:00.276332] 0.000/0.000
   Epoch 87 [0:00:00.277040] 0.000/0.000
   Epoch 88 [0:00:00.276291] 0.000/0.000
   Epoch 89 [0:00:00.277975] 0.000/0.000
   Epoch 90 [0:00:00.277553] 0.000/0.000
   Epoch 91 [0:00:00.277301] 0.000/0.000
   Epoch 92 [0:00:00.277225] 0.000/0.000
   Epoch 93 [0:00:00.275897] 0.000/0.000
   Epoch 94 [0:00:00.275658] 0.000/0.000
   Epoch 95 [0:00:00.276664] 0.000/0.000
   Epoch 96 [0:00:00.276694] 0.000/0.000
   Epoch 97 [0:00:00.277039] 0.000/0.000
   Epoch 98 [0:00:00.276776] 0.000/0.000
   Epoch 99 [0:00:00.276766] 0.000/0.000
   Epoch 100 [0:00:00.276492] 0.000/0.000
   Epoch 101 [0:00:00.276598] 0.000/0.000
   Epoch 102 [0:00:00.280132] 0.000/0.000
   Epoch 103 [0:00:00.276667] 0.000/0.000
   Epoch 104 [0:00:00.276566] 0.000/0.000
   Epoch 105 [0:00:00.275456] 0.000/0.000
   Epoch 106 [0:00:00.276810] 0.000/0.000
   Epoch 107 [0:00:00.277118] 0.000/0.000
   Epoch 108 [0:00:00.277664] 0.000/0.000
   Epoch 109 [0:00:00.276417] 0.000/0.000
   Epoch 110 [0:00:00.277534] 0.000/0.000
   Epoch 111 [0:00:00.276734] 0.000/0.000
   Epoch 112 [0:00:00.276586] 0.000/0.000
